Policy Name,Policy Name Variant,Id,Date,Url,Full Text,Hashtags,Views Count,Favourite Count,Retweet Count,Reply Count,Language,Image Urls,Video Urls,User Mentions,User Profile Id,User Name,User Followers Count
Cultural Function And Production Grant Scheme,Cultural Function And Production Grant Scheme,1727912181059244453,Fri Nov 24 04:49:01 +0000 2023,https://twitter.com/MinOfCultureGoI/status/1727912181059244453,"The 46th Expert Committee Meeting for the Cultural Function Production Grant Scheme commenced on 23rd Nov. at NCZCC, Prayagraj, to examine the over 3000 proposals received. It will continue over the next two days.

#CultureUnitesAll #AmritMahotsav https://t.co/SyPDNEpeYj","['CultureUnitesAll', 'AmritMahotsav']",1803,24,12,2,en,"['https://pbs.twimg.com/media/F_rG40qbwAANp4M.jpg', 'https://pbs.twimg.com/media/F_rG7VwaQAA7a6R.jpg', 'https://pbs.twimg.com/media/F_rG8vMboAAdrS-.jpg']",[],[],2673476378,MinOfCultureGoI,562213
Cultural Function And Production Grant Scheme,Cultural Function And Production Grant Scheme,1720703122912501882,Sat Nov 04 07:22:48 +0000 2023,https://twitter.com/nczccofficial/status/1720703122912501882,"The Ministry of Culture's Performing Arts Bureau announces the Expert Committee meeting for the “Cultural Function Production Grant"" Scheme. It is scheduled from Nov 24  Nov 25, 2023 at  North Central Zone Cultural Centre.  
 #CultureUnitesAll #G20India #AmritMahotsav  
 (1/2) https://t.co/pFfifhBMJo","['CultureUnitesAll', 'G20India', 'AmritMahotsav']",36,1,0,1,en,"['https://pbs.twimg.com/media/F-EqRdbboAAs7U_.jpg', 'https://pbs.twimg.com/media/F-EqRy_awAAWfAp.jpg']",[],[],2253651762,nczccofficial,2434
Cultural Function And Production Grant Scheme,Cultural Function And Production Grant Scheme,1720464544626364796,Fri Nov 03 15:34:46 +0000 2023,https://twitter.com/MinOfCultureGoI/status/1720464544626364796,"The Ministry of Culture's Performing Arts Bureau announces the Expert Committee meeting for the “Cultural Function Production Grant"" Scheme. It is scheduled from Nov 24 - Nov 25, 2023 at North Central Zone Cultural Centre. 

#CultureUnitesAll #G20India #AmritMahotsav 

(1/2) https://t.co/Ci6tWmLgJi","['CultureUnitesAll', 'G20India', 'AmritMahotsav']",2432,15,8,1,en,"['https://pbs.twimg.com/media/F-BQtb4WgAAlesL.jpg', 'https://pbs.twimg.com/media/F-BQtb7WAAA_-un.jpg']",[],[],2673476378,MinOfCultureGoI,562213
Cultural Function And Production Grant Scheme,Cultural Function And Production Grant Scheme,1587029674001018881,Mon Oct 31 10:32:14 +0000 2022,https://twitter.com/MinOfCultureGoI/status/1587029674001018881,"The meeting of the Expert Committee for the Cultural Production Function Grant Scheme (CFPGS) is scheduled to be held from 5th to 7th November, 2022 at NCZCC, Prayagraj. 

#AmritMahotsav https://t.co/TLuURpt1ZT",['AmritMahotsav'],0,33,24,0,en,['https://pbs.twimg.com/media/FgZDEweVUAA-dGo.jpg'],[],[],2673476378,MinOfCultureGoI,562213
Cultural Function And Production Grant Scheme,Cultural Function And Production Grant Scheme,1458396804429455361,Wed Nov 10 11:31:08 +0000 2021,https://twitter.com/MinOfCultureGoI/status/1458396804429455361,"The 44th meeting of the Expert Committee of Cultural Function &amp; Production Grant Scheme to examine the applications received for 2021-22 is scheduled to be held during 15th – 17th November 2021, extended upto 18th November (if required) at @nsd_india. #AmritMahotsav https://t.co/a96Zn0eKGQ",['AmritMahotsav'],0,32,13,2,en,['https://pbs.twimg.com/media/FD1ECtSUUAEucWH.jpg'],[],['nsd_india'],2673476378,MinOfCultureGoI,562213
Cultural Function And Production Grant Scheme,Cultural Function And Production Grant Scheme,1457651848198852611,Mon Nov 08 10:10:57 +0000 2021,https://twitter.com/ncsmgoi/status/1457651848198852611,"The 44th meeting of the Expert Committee of Cultural Function &amp; Production Grant Scheme to examine the applications received for 2021-22 is scheduled to be held during 15–17 November 2021, extended upto November 18(if required) at @nsd_india #AmritMahotsav https://t.co/yW2clYq28q",['AmritMahotsav'],0,0,0,0,en,['https://pbs.twimg.com/media/FDk_LvOVUAMNRtL.jpg'],[],['nsd_india'],1585375986,ncsmgoi,6604
Cultural Function And Production Grant Scheme,Cultural Function And Production Grant Scheme,1457280908961087495,Sun Nov 07 09:36:58 +0000 2021,https://twitter.com/GBSnews24/status/1457280908961087495,"The 44th meeting of the Expert Committee of Cultural Function &amp; Production Grant Scheme to examine the applications received for 2021-22 is scheduled to be held during 15– 17 November 2021, extended upto 18th November (if required) at @nsd_india: @MinOfCultureGoI https://t.co/O1Df4NW8g5",[],0,0,0,0,en,['https://pbs.twimg.com/media/FDlNQmZVgAUnUqE.jpg'],[],"['nsd_india', 'MinOfCultureGoI']",1149516123362091008,GBSnews24,354
Cultural Function And Production Grant Scheme,Cultural Function And Production Grant Scheme,1457268585709989888,Sun Nov 07 08:48:00 +0000 2021,https://twitter.com/PBSHABD/status/1457268585709989888,"The 44th meeting of the Expert Committee of Cultural Function &amp; Production Grant Scheme to examine the applications received for 2021-22 is scheduled to be held during 15– 17 November 2021, extended upto 18th November (if required) at @nsd_india: @MinOfCultureGoI https://t.co/DAKuNc6Imr",[],0,13,1,0,en,['https://pbs.twimg.com/media/FDlAZVpVkAEUtyM.jpg'],[],"['nsd_india', 'MinOfCultureGoI']",1112714156887543808,PBSHABD,215957
Cultural Function And Production Grant Scheme,Cultural Function And Production Grant Scheme,1457266588260831235,Sun Nov 07 08:40:04 +0000 2021,https://twitter.com/igrms/status/1457266588260831235,"The 44th meeting of the Expert Committee of Cultural Function &amp; Production Grant Scheme to examine the applications received for 2021-22 is scheduled to be held during 15th – 17th November 2021, extended upto 18th November (if required) at 
@nsd_india
. #AmritMahotsav",['AmritMahotsav'],0,1,0,0,en,[],[],['nsd_india'],161235751,igrms,2986
Cultural Function And Production Grant Scheme,Cultural Function And Production Grant Scheme,1457265442255355905,Sun Nov 07 08:35:30 +0000 2021,https://twitter.com/MinOfCultureGoI/status/1457265442255355905,"The 44th meeting of the Expert Committee of Cultural Function &amp; Production Grant Scheme to examine the applications received for 2021-22 is scheduled to be held during 15th – 17th November 2021, extended upto 18th November (if required) at @nsd_india. #AmritMahotsav https://t.co/qCr3fLTJ4y",['AmritMahotsav'],0,63,28,1,en,['https://pbs.twimg.com/media/FDk_LvOVUAMNRtL.jpg'],[],['nsd_india'],2673476378,MinOfCultureGoI,562213
Cultural Function And Production Grant Scheme,Cultural Function And Production Grant Scheme,1456497629643239427,Fri Nov 05 05:44:29 +0000 2021,https://twitter.com/ncsmgoi/status/1456497629643239427,"The 44th meeting of the Expert Committee of Cultural Function &amp; Production Grant Scheme to examine the applications received for 21-22 is scheduled to be held from 15 – 17 November 2021, extended upto 18th Nov. (if required) at @nsd_india #AmritMahotsav https://t.co/ppPWRPXkCd",['AmritMahotsav'],0,2,0,0,en,['https://pbs.twimg.com/media/FDL3ApdVkAgoR6Z.jpg'],[],['nsd_india'],1585375986,ncsmgoi,6604
Cultural Function And Production Grant Scheme,Cultural Function And Production Grant Scheme,1455497229167304711,Tue Nov 02 11:29:15 +0000 2021,https://twitter.com/MinOfCultureGoI/status/1455497229167304711,"The 44th meeting of the Expert Committee of Cultural Function &amp; Production Grant Scheme to examine the applications received for 2021-22 is scheduled to be held during 15th – 17th November 2021, extended upto 18th November (if required) at @nsd_india. #AmritMahotsav https://t.co/PpKTkD3NzZ",['AmritMahotsav'],0,52,21,2,en,['https://pbs.twimg.com/media/FDL3ApdVkAgoR6Z.jpg'],[],['nsd_india'],2673476378,MinOfCultureGoI,562213
Cultural Function And Production Grant Scheme,Cultural Function And Production Grant Scheme,1314078067099230210,Thu Oct 08 05:40:00 +0000 2020,https://twitter.com/MinOfCultureGoI/status/1314078067099230210,"The meeting of the Expert Committee of Cultural Function &amp; Production Grant Scheme to examine the applications received for grant is scheduled to be held during 5th – 8th October 2020 at NSD, New Delhi. No personal interaction with applicant will be required. https://t.co/6jc7bMVlcS",[],0,37,21,0,en,['https://pbs.twimg.com/media/EjyLBUkVgAEhCkK.jpg'],[],[],2673476378,MinOfCultureGoI,562213
Cultural Function And Production Grant Scheme,Cultural Function And Production Grant Scheme,1313739080669126656,Wed Oct 07 07:12:59 +0000 2020,https://twitter.com/MinOfCultureGoI/status/1313739080669126656,"The meeting of the Expert Committee of Cultural Function &amp; Production Grant Scheme to examine the applications received for grant is scheduled to be held during 5th – 8th October 2020 at NSD, New Delhi. No personal interaction with applicant will be required. https://t.co/iRHuFvjLPC",[],0,21,14,0,en,['https://pbs.twimg.com/media/EjtWuH2VgAAW7eI.jpg'],[],[],2673476378,MinOfCultureGoI,562213
Cultural Function And Production Grant Scheme,Cultural Function And Production Grant Scheme,1313370362952904706,Tue Oct 06 06:47:50 +0000 2020,https://twitter.com/MinOfCultureGoI/status/1313370362952904706,"The meeting of the Expert Committee of Cultural Function &amp; Production Grant Scheme to examine the applications received for grant is scheduled to be held during 5th – 8th October 2020 at NSD, New Delhi. No personal interaction with applicant will be required. https://t.co/Aak0zUOsk6",[],0,43,28,1,en,['https://pbs.twimg.com/media/EjoHXIWUYAMKrkp.jpg'],[],[],2673476378,MinOfCultureGoI,562213
Cultural Function And Production Grant Scheme,Cultural Function And Production Grant Scheme,1312625998832295937,Sun Oct 04 05:30:00 +0000 2020,https://twitter.com/MinOfCultureGoI/status/1312625998832295937,"The meeting of the Expert Committee of Cultural Function &amp; Production Grant Scheme to examine the applications received for grant is scheduled to be held during 5th – 8th October 2020 at NSD, New Delhi. No personal interaction with applicant will be required. https://t.co/7l1sUJdI66",[],0,65,38,1,en,['https://pbs.twimg.com/media/EjdStsrVoAArI-W.jpg'],[],[],2673476378,MinOfCultureGoI,562213
Cultural Function And Production Grant Scheme,Cultural Function And Production Grant Scheme,1312289381273669633,Sat Oct 03 07:12:24 +0000 2020,https://twitter.com/mumbai_ngma/status/1312289381273669633,"The meeting of the Expert Committee of Cultural Function &amp; Production Grant Scheme to examine the applications received for grant is scheduled to be held during 5th – 8th October 2020 at NSD, New Delhi. No personal interaction with applicant will be required.",[],0,0,0,0,en,[],[],[],917681338316079104,mumbai_ngma,1073
Cultural Function And Production Grant Scheme,Cultural Function And Production Grant Scheme,1312263611537149955,Sat Oct 03 05:30:00 +0000 2020,https://twitter.com/MinOfCultureGoI/status/1312263611537149955,"The meeting of the Expert Committee of Cultural Function &amp; Production Grant Scheme to examine the applications received for grant is scheduled to be held during 5th – 8th October 2020 at NSD, New Delhi. No personal interaction with applicant will be required. https://t.co/Jav6aCcJPf",[],0,50,24,0,en,['https://pbs.twimg.com/media/EjYPYYsU0AE9hRL.jpg'],[],[],2673476378,MinOfCultureGoI,562213
Cultural Function And Production Grant Scheme,Cultural Function And Production Grant Scheme,1311611005630246913,Thu Oct 01 10:16:46 +0000 2020,https://twitter.com/MinOfCultureGoI/status/1311611005630246913,"The meeting of the Expert Committee of Cultural Function &amp; Production Grant Scheme to examine the applications received for grant is scheduled to be held during 5th – 8th October 2020 at NSD, New Delhi. No personal interaction with applicant will be required. https://t.co/TKHynoa25V",[],0,55,24,3,en,['https://pbs.twimg.com/media/EjPG9o3UcAI1rMr.jpg'],[],[],2673476378,MinOfCultureGoI,562213
Cultural Function And Production Grant Scheme,Cultural Function And Production Grant,1561322352587157504,Sun Aug 21 12:00:31 +0000 2022,https://twitter.com/singh_dingo/status/1561322352587157504,"So grateful to have attended the Closing Ceremony of the ""Cultural tour of Khongjom Parva in 10 Districts of Manipur"" organised by Kanglei Seisaklon Sindamshang, KSS  under the aegis of Cultural Function &amp; Production Grant, Ministry of Culture, GoI. at JN Manipur Dance Academy. https://t.co/yfsCmj0gc0",[],0,36,7,0,en,['https://pbs.twimg.com/media/FaruZyIaAAEf-kO.jpg'],[],[],1088027453862203392,singh_dingo,3490
Cultural Function And Production Grant Scheme,Cultural Function And Production,1780996226638401721,Thu Apr 18 16:26:04 +0000 2024,https://twitter.com/silkblanket/status/1780996226638401721,"universities function to produce information to manufacture US hegemony AND to create a labor force for empire ...  for finance, big tech, military, the federal gov / politicians, cultural production (art film writing). students as future workers need to draw a line",[],39,1,0,0,en,[],[],[],1011880561563111424,silkblanket,18
Cultural Function And Production Grant Scheme,Cultural Function And Production,1779697319849472416,Mon Apr 15 02:24:40 +0000 2024,https://twitter.com/bo_austin_/status/1779697319849472416,"the ruling class used to accept that knowledge not immediately subsumable by the market had some instrumental function—training ‘educated citizens,’ humanities as a civilizing tool, some sense that ‘the social’ in general implied cultural production. they don’t anymore",[],63025,1250,164,8,en,[],[],[],979003885678481414,bo_austin_,3076
Cultural Function And Production Grant Scheme,Cultural Function And Production,1777389340710375516,Mon Apr 08 17:33:35 +0000 2024,https://twitter.com/Resist_CBDC/status/1777389340710375516,"🟦 What we call ""money"" should be a function of the free market, not a tool of centralized control.

Controlling money is centralizing power.  Same for economic production, cultural production, technological production.

Decentralization is key.  We need BTC, BCH, XMR (or https://t.co/MxS6qSn4AD",[],1124,36,14,1,en,['https://pbs.twimg.com/media/GKqNYYuaUAEikrk.png'],[],[],1612565846576238592,Resist_CBDC,30532
Cultural Function And Production Grant Scheme,Cultural Function And Production,1773774667754684579,Fri Mar 29 18:10:10 +0000 2024,https://twitter.com/WerrellBradley/status/1773774667754684579,"This would represent Italian Socialist Antonio Gramsci's social function of ""Cultural Hegemony,"" whereby ""the cultural preferences of The Elite are projected through the Institutions of Cultural Production, into the masses.

It also would represent Professor Carrol Quigley's",[],268,8,2,0,en,[],[],[],1597701223368470528,WerrellBradley,2186
Cultural Function And Production Grant Scheme,Cultural Function And Production,1765799865706033419,Thu Mar 07 18:01:09 +0000 2024,https://twitter.com/UNDPress/status/1765799865706033419,"According to Studies in the Age of Chaucer, Nicole Rice ""musters a wealth of interdisciplinary expertise in order to establish the 'literary-cultural function' of the medieval hospital, a...robust and prolific engine of textual production and practice."" https://t.co/YHS8PNxthM https://t.co/Zgq9eqyH4b",[],162,3,2,0,en,['https://pbs.twimg.com/media/GIFhnuNXUAAkboi.jpg'],[],[],390815220,UNDPress,4679
Cultural Function And Production Grant Scheme,Cultural Function And Production,1764710765322195101,Mon Mar 04 17:53:27 +0000 2024,https://twitter.com/anustup_nayak/status/1764710765322195101,"Seems the AI/LLM ""arms race"" also profoundly altered the software production function (technical, managerial and cultural) - what makes things happen in days that used to take months or years?",[],395,1,0,1,en,[],[],[],85007827,anustup_nayak,4161
Cultural Function And Production Grant Scheme,Cultural Function And Production,1759409864458248476,Mon Feb 19 02:49:34 +0000 2024,https://twitter.com/BanGaoRen/status/1759409864458248476,"Apocalypse themes in cultural production perform the same function as super-hero and alien visits, as a call for help from supra-powerful beings who can transcend human mortality and the paradoxes which catch humanity into cycles of ever more efficient destruction. In this essay-",[],219,1,0,1,en,[],[],[],1326967123,BanGaoRen,8917
Cultural Function And Production Grant Scheme,Cultural Function And Production,1752910176573632877,Thu Feb 01 04:22:08 +0000 2024,https://twitter.com/HedgeDirty/status/1752910176573632877,"The main thing about pre-1995 movies where he has half a point is that action movies didn't have the production budget to do more than 2 or 3 set-piece action scenes. But that's not a function of ""cultural acceleration"" so much as pre-CGI tech requiring practical special effects",[],1174,4,0,2,en,[],[],[],1253117263617691654,HedgeDirty,18760
Cultural Function And Production Grant Scheme,Cultural Function And Production,1745080366711308697,Wed Jan 10 13:49:16 +0000 2024,https://twitter.com/MollersPaul/status/1745080366711308697,"@VinzenzReinecke @SeverusSnape58 @KeilaniFatina Und?

PS:
""As artists and cultural professionals, we reject political interference in the function, methods, freedom of cultural production.. call on the Senate Cultural Administration to withdraw the antisemitism clause immediately!""
Natürlich würden auch Sie auf die Straße &gt;",[],14,0,0,1,de,[],[],"['VinzenzReinecke', 'SeverusSnape58', 'KeilaniFatina']",1292498552669831176,MollersPaul,754
Cultural Function And Production Grant Scheme,Cultural Function And Production,1734666225802948711,Tue Dec 12 20:07:11 +0000 2023,https://twitter.com/matthiasellis/status/1734666225802948711,"The problem is the cultural function of music in our society still operates according to the logics of an earlier mode of production, as w/our consumption habits (it’s gonna just be reunion tours until we die). Meanwhile the new music form is emerging: 20 second clips on TikTok",[],1105,21,1,5,en,[],[],[],26115415,matthiasellis,8100
Cultural Function And Production Grant Scheme,Cultural Function And Production,1732220821849223174,Wed Dec 06 02:10:01 +0000 2023,https://twitter.com/ehfkawnl/status/1732220821849223174,Irani (2015) argues that microwork performs an important cultural function by enabling microworker employers to ‘imagine themselves as technologists and innovators engaged in non-hierarchical peer production’ (p. 721).,[],15,0,0,1,en,[],[],[],1700173911781257216,ehfkawnl,7
Cultural Function And Production Grant Scheme,Cultural Function And Production,1716115949500105130,Sun Oct 22 15:35:00 +0000 2023,https://twitter.com/SenecaGarcia/status/1716115949500105130,"@pitchfork Death of artist cultural symptom where all is foreclosed as a function of means of production, which leads to Gen Z not caring about music",[],23,0,0,0,en,[],[],['pitchfork'],343152548,SenecaGarcia,141
Cultural Function And Production Grant Scheme,Cultural Function And Production,1709693597618962531,Wed Oct 04 22:14:52 +0000 2023,https://twitter.com/DavinHeckman/status/1709693597618962531,"@ibogost @MatthewWilding Intellectual property is the new ""author"" function for an era in which cultural production is thoroughly industrialized.",[],1459,16,1,1,en,[],[],"['ibogost', 'MatthewWilding']",2151572335,DavinHeckman,574
Cultural Function And Production Grant Scheme,Cultural Function And Production,1709688098169278803,Wed Oct 04 21:53:01 +0000 2023,https://twitter.com/albertobisin/status/1709688098169278803,"@jaredcrubin Thanks Jared. I'm sure I will - in fact,  I'll get back to you with questions etc ... :) 
I recently got interested in (and stuck upon) exactly the issue of how growth relevant cultural traits (not only religion in my case) may act through the production function.",[],132,2,0,1,en,[],[],['jaredcrubin'],3413534908,albertobisin,20705
Cultural Function And Production Grant Scheme,Cultural Function And Production,1704955316755104039,Thu Sep 21 20:26:38 +0000 2023,https://twitter.com/docrussjackson/status/1704955316755104039,"In turn, calls for restraint become attractive to various cultural production spheres and effectively function to reproduce the status quo.",[],20,1,0,1,en,[],[],[],2813049204,docrussjackson,65113
Cultural Function And Production Grant Scheme,Cultural Function And Production,1696108123159716242,Mon Aug 28 10:31:03 +0000 2023,https://twitter.com/farawayfarer/status/1696108123159716242,"For the record, the basis of my analysis is objective trends in industrial development. Society is holistic, and cultural production is itself material; a co-evolutionary function of a ""technological culture"" in which human talent *and* ambition flourish.

https://t.co/XZZ0L592nr",[],242,2,1,1,en,[],[],[],895398559981465600,farawayfarer,916
GROUP WORKSHED SCHEME,GROUP,1782479919806566676,Mon Apr 22 18:41:44 +0000 2024,https://twitter.com/FuzzySiknesS/status/1782479919806566676,"@2000Jcc1 What about the racist radical white ppl?
What about zionists?
Are these radical groups allowed or just islam?",[],0,0,0,0,en,[],[],['2000Jcc1'],1601226206745067521,FuzzySiknesS,232
GROUP WORKSHED SCHEME,GROUP,1782479918888309205,Mon Apr 22 18:41:44 +0000 2024,https://twitter.com/fintlien/status/1782479918888309205,"@corpsy_ttv I may not be fun but I’m an alien so there’s that….lol I feel that bro, that’s why I really have never ventured out of our group, got some real shitty experiences for the first little while streaming. But thankful I met yall, may not be the best communicator but I like to play…",[],0,0,0,0,en,[],[],['corpsy_ttv'],1469381568183488516,fintlien,507
GROUP WORKSHED SCHEME,GROUP,1782479910596116621,Mon Apr 22 18:41:42 +0000 2024,https://twitter.com/BabblingBull/status/1782479910596116621,"@brokebackUSA @JustinTrudeau 2SLGBTQI+is how the Canadian gov refers to the Canadian community. 2S: at the front, recognizes Two-Spirit people as the first 2SLGBTQI+.

The 2S is for native Americans. I find it extremely racist of the group bc why would one categorize NAs separately?

It's all so silly now.",[],0,0,0,0,en,[],[],"['brokebackUSA', 'JustinTrudeau']",1674786170549714955,BabblingBull,596
GROUP WORKSHED SCHEME,GROUP,1782479908502995343,Mon Apr 22 18:41:41 +0000 2024,https://twitter.com/Wanna_Fanti/status/1782479908502995343,@adoravelmel We don’t fuck with his! Made my friend do ALL the work in a group project at Rosen 😤,[],0,0,0,0,en,[],[],['adoravelmel'],512733057,Wanna_Fanti,216
GROUP WORKSHED SCHEME,GROUP,1782479905420193818,Mon Apr 22 18:41:40 +0000 2024,https://twitter.com/Yulililililia/status/1782479905420193818,"@Eyekonicot6 @kyutibaejw Yeah, then YG should launch a new group called CATSEYE and we’ll pretend nothing is wrong with it",[],0,0,0,0,en,[],[],"['Eyekonicot6', 'kyutibaejw']",1471243956956676096,Yulililililia,74
GROUP WORKSHED SCHEME,GROUP,1782479903301984302,Mon Apr 22 18:41:40 +0000 2024,https://twitter.com/ProgeniusGroup/status/1782479903301984302,⚡️ Breaking News: #CELO team opts for #OP Stack for Ethereum💰 layer-2 solution.,"['CELO', 'OP']",0,0,0,1,en,[],[],[],1444992858239422468,ProgeniusGroup,416
GROUP WORKSHED SCHEME,GROUP,1782479903004230113,Mon Apr 22 18:41:40 +0000 2024,https://twitter.com/Klaudia882318/status/1782479903004230113,@Stray_Kids I'm very happy that yours fandom is falling apart a little longer and this stupid group will be disbanded. Today is my lucky day🤭😍🥳🥳,[],0,0,0,0,en,[],[],['Stray_Kids'],1675254305018789889,Klaudia882318,0
GROUP WORKSHED SCHEME,GROUP,1782479902601613558,Mon Apr 22 18:41:40 +0000 2024,https://twitter.com/ultimahsv/status/1782479902601613558,"#Nacionales | ""En Nueva York, la gente me preguntó sobre mi etnia. Cuando dije que soy salvadoreño, solo recibí cumplidos sobre el liderazgo y el cambio en El Salvador. Ningún gánster mencionado. El Salvador sigue ganando"", productor ejecutivo de Tyson Group Inc., @MikeAngeles_.",['Nacionales'],0,0,0,0,es,[],[],['MikeAngeles_'],312855758,ultimahsv,500761
GROUP WORKSHED SCHEME,GROUP,1782479898361143354,Mon Apr 22 18:41:39 +0000 2024,https://twitter.com/56Dragonfly/status/1782479898361143354,"https://t.co/frIQTKslgR
Please join our fun fan based group",[],0,0,0,0,en,[],[],[],26999995,56Dragonfly,62
GROUP WORKSHED SCHEME,GROUP,1782479895446114356,Mon Apr 22 18:41:38 +0000 2024,https://twitter.com/AJ_Auditore/status/1782479895446114356,"@kazu_kiseki Honestly this sounds awesome. But would need this in a more detailed outlook. What the group needs from the vtuber, what the group provides,etc",[],0,0,0,0,en,[],[],['kazu_kiseki'],104290997,AJ_Auditore,307
GROUP WORKSHED SCHEME,GROUP,1782479894439510517,Mon Apr 22 18:41:38 +0000 2024,https://twitter.com/Horseshoe_Party/status/1782479894439510517,"@MarieAnnUK @TheProgAlliance @Keir_Starmer Unfortunately the EU will not have us back anytime soon for various reasons including the debt load being too high, and also needing to be sure, that such a nonsense Brexit committed by the European Research Group entryists can never happen again. We crashed out on 37.4% voters🤦🏻‍♂️ https://t.co/9tShXnrbuG",[],0,0,0,0,en,['https://pbs.twimg.com/media/GLykBH4WgAAA08S.jpg'],[],"['MarieAnnUK', 'TheProgAlliance', 'Keir_Starmer']",1511465149495926794,Horseshoe_Party,2825
GROUP WORKSHED SCHEME,GROUP,1782479893999046889,Mon Apr 22 18:41:38 +0000 2024,https://twitter.com/TheGroupThink/status/1782479893999046889,@catturd2 https://t.co/p0EISodLnJ,[],0,0,0,0,qme,[],[],['catturd2'],1232003423073177601,TheGroupThink,61
GROUP WORKSHED SCHEME,GROUP,1782479892245799164,Mon Apr 22 18:41:37 +0000 2024,https://twitter.com/thrice_greatest/status/1782479892245799164,"@Austen major part of the problem is the education system. many people in this group may humble themselves and chock it up to sloth but the sloth is not internal, it's external. public school moves at the pace of the slowest child in an attempt to keep everyone performing around the same",[],0,0,0,0,en,[],[],['Austen'],1064687747007488002,thrice_greatest,74205
GROUP WORKSHED SCHEME,GROUP,1782479890442485957,Mon Apr 22 18:41:37 +0000 2024,https://twitter.com/Krish_it_cell/status/1782479890442485957,CET GROUP 56 57 वाले सरकार और जनता के सामने Interview के माध्यम से @AbhaySChautala @anuragdhanda @PMOIndia @BJP4India @DeependerSHooda @cmohry @mlkhattar @NayabSainiBJP,[],0,0,0,0,hi,[],[],"['AbhaySChautala', 'anuragdhanda', 'PMOIndia', 'BJP4India', 'DeependerSHooda', 'cmohry', 'mlkhattar', 'NayabSainiBJP']",1763837359643144192,Krish_it_cell,4
GROUP WORKSHED SCHEME,GROUP,1782479889649553450,Mon Apr 22 18:41:37 +0000 2024,https://twitter.com/DarrylJonkemp/status/1782479889649553450,I dont push this crazy stuff for the world..we all know we are in X as a very small group. I have to post this because look at it..the top guys would have to at some stage learn what they are and i know this..so i dont post for disclosure. the world knows nothing about this. https://t.co/bRJ2XfcwGT,[],0,0,0,0,en,['https://pbs.twimg.com/media/GLyhwbEWgAAmn-A.jpg'],[],[],1387912658066845698,DarrylJonkemp,3900
GROUP WORKSHED SCHEME,GROUP,1782479887921487946,Mon Apr 22 18:41:36 +0000 2024,https://twitter.com/slowdmge/status/1782479887921487946,anyone wanna be added to an ateez georgia stop group chat??? like this post if u do!!! :D,[],0,0,0,0,en,[],[],[],1520578416738803714,slowdmge,188
GROUP WORKSHED SCHEME,GROUP,1782479879524475040,Mon Apr 22 18:41:34 +0000 2024,https://twitter.com/47_hoon/status/1782479879524475040,"@jenaissant98 Wait you work on your projects in groups??? That only would give me stress, let alone your current situation 😭 الله معك!",[],0,0,0,0,en,[],[],['jenaissant98'],1750187415627603968,47_hoon,106
GROUP WORKSHED SCHEME,GROUP,1782479876475248828,Mon Apr 22 18:41:34 +0000 2024,https://twitter.com/Kealeboga_Mo/status/1782479876475248828,Ndlovu and Mamzobe same person same Whatsapp group #UmkhokhaTheCurse,['UmkhokhaTheCurse'],1,0,0,0,en,[],[],[],1093526477335859205,Kealeboga_Mo,187
GROUP WORKSHED SCHEME,GROUP,1782479876378808772,Mon Apr 22 18:41:34 +0000 2024,https://twitter.com/KellyCuMur09/status/1782479876378808772,@BLKButterflyESP Didn't they say a large group are going to Europe for D day celebration?  We will see how many return.,[],0,0,0,0,en,[],[],['BLKButterflyESP'],1345653812,KellyCuMur09,420
GROUP WORKSHED SCHEME,GROUP,1782479869772792144,Mon Apr 22 18:41:32 +0000 2024,https://twitter.com/totallyJanet/status/1782479869772792144,"Shameful behaviour from @TorontoPolice... it's gonna take lots to regain trust of the community, in the wake of this and well-known findings of overpolicing and disproportionate use of force toward Black, Indigenous and racialized groups: https://t.co/r5sw0I2Lhr",[],0,0,0,0,en,[],[],['TorontoPolice'],864301445864194049,totallyJanet,38
GROUP WORKSHED SCHEME,GROUP WORKSHED SCHEME,1381809041240825856,Tue Apr 13 03:18:42 +0000 2021,https://twitter.com/omik_dahat/status/1381809041240825856,"Ma'am you mentioned this scheme but from 2017 its parked and still now its not available due to lack of funds.

When can we expect funds in this Group workshed scheme?

Hope you are thinking about this!",[],0,0,0,0,en,[],[],[],992667830,omik_dahat,30
GROUP WORKSHED SCHEME,GROUP WORKSHED SCHEME,1149642813400702978,Fri Jul 12 11:33:00 +0000 2019,https://twitter.com/PIBSrinagar/status/1149642813400702978,Group Workshed Scheme for Powerloom Sector https://t.co/parG3a2LAi,[],0,0,0,0,en,[],[],[],902109287480037376,PIBSrinagar,20264
GROUP WORKSHED SCHEME,GROUP WORKSHED SCHEME,1101071307578458114,Thu Feb 28 10:47:11 +0000 2019,https://twitter.com/ajantaTOI/status/1101071307578458114,"Under this scheme, the Govt. gives subsidy of Rs. 400 per Sq. Ft. for construction of Group Workshed.",[],0,0,0,0,en,[],[],[],3268261868,ajantaTOI,168
